年度,県コード,連番,県番号,調査年月日,is_overflow,学名,和名,個体数,湿重量_g,Year,Month,Season,学名_clean
2016,42.0,Tng-3,,2017-01-11,True,Micronephthys sp.,,2.0,,2017.0,1.0,Winter,Micronephthys sp.
2016,42.0,Tng-3,,2017-01-11,True,Paralacydonia paradoxa,,6.0,,2017.0,1.0,Winter,Paralacydonia paradoxa
2016,42.0,Tng-3,,2017-01-11,True,Eunice sp.,,2.0,0.06,2017.0,1.0,Winter,Eunice sp.
2016,42.0,Tng-3,,2017-01-11,True,Lumbrineris sp.,,10.0,,2017.0,1.0,Winter,Lumbrineris sp.
2016,42.0,Tng-3,,2017-01-11,True,Ninoe sp.,,2.0,,2017.0,1.0,Winter,Ninoe sp.
2016,42.0,Tng-3,,2017-01-11,True,Leitoscoloplos sp.,,2.0,,2017.0,1.0,Winter,Leitoscoloplos sp.
2016,42.0,Tng-3,,2017-01-11,True,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,2.0,,2017.0,1.0,Winter,Prionospio depauperata
2016,42.0,Tng-3,,2017-01-11,True,Phyllochaetopterus sp.,,2.0,,2017.0,1.0,Winter,Phyllochaetopterus sp.
2016,42.0,Tng-3,,2017-01-11,True,Aricidea sp.,,8.0,,2017.0,1.0,Winter,Aricidea sp.
2016,42.0,Tng-3,,2017-01-11,True,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,4.0,,2017.0,1.0,Winter,PARAONIDAE
2016,42.0,Tng-3,,2017-01-11,True,Cossura coasta,,2.0,,2017.0,1.0,Winter,Cossura coasta
2016,42.0,Tng-3,,2017-01-11,True,Leiochrides sp.,,26.0,0.02,2017.0,1.0,Winter,Leiochrides sp.
2016,42.0,Tng-3,,2017-01-11,True,Mediomastus sp.,,8.0,,2017.0,1.0,Winter,Mediomastus sp.
2016,42.0,Tng-3,,2017-01-11,True,Notomastus sp.,,4.0,0.02,2017.0,1.0,Winter,Notomastus sp.
2016,42.0,Tng-3,,2017-01-11,True,MALDANIDAE,ﾀｹﾌｼｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,MALDANIDAE
2016,42.0,Tng-3,,2017-01-11,True,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,AMPHARETIDAE
2016,42.0,Tng-3,,2017-01-11,True,Pista sp.,,2.0,,2017.0,1.0,Winter,Pista sp.
2016,42.0,Tng-3,,2017-01-11,True,Apionsoma sp.,ｲﾄｸｽﾞﾎｼﾑｼ属,4.0,0.04,2017.0,1.0,Winter,Apionsoma sp.
2016,42.0,Tng-3,,2017-01-11,True,Ampelisca naikaiensis,ﾌｸﾛｽｶﾞﾒ,2.0,,2017.0,1.0,Winter,Ampelisca naikaiensis
2016,42.0,Tng-3,,2017-01-11,True,Leptochela aculeocaudata,ﾏﾙｿｺｼﾗｴﾋﾞ,2.0,0.04,2017.0,1.0,Winter,Leptochela aculeocaudata
2016,42.0,Tng-3,,2017-01-11,True,Alpheus japonicus,ﾃﾅｶﾞﾃｯﾎﾟｳｴﾋﾞ,2.0,0.22,2017.0,1.0,Winter,Alpheus japonicus
2016,42.0,Tng-3,,2017-01-11,True,Ogyrides orientalis,ﾂﾉﾒｴﾋﾞ,2.0,0.02,2017.0,1.0,Winter,Ogyrides orientalis
2016,42.0,Tng-3,,2017-01-11,True,CALLIANASSIDAE,ｽﾅﾓｸﾞﾘ科,4.0,0.06,2017.0,1.0,Winter,CALLIANASSIDAE
2016,42.0,Tng-3,,2017-01-11,True,Typhlocarcinops sp.,,2.0,0.24,2017.0,1.0,Winter,Typhlocarcinops sp.
2016,42.0,Tng-4,,2016-09-07,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,66.0,0.06,2016.0,9.0,Other,ACTINIARIA
2016,42.0,Tng-4,,2016-09-07,False,POLYCLADIDA,ﾋﾗﾑｼ目,2.0,,2016.0,9.0,Other,POLYCLADIDA
2016,42.0,Tng-4,,2016-09-07,False,NEMERTINEA,紐形動物門,60.0,0.38,2016.0,9.0,Other,NEMERTINEA
2016,42.0,Tng-4,,2016-09-07,False,NEMATODA,線虫綱,8.0,,2016.0,9.0,Other,NEMATODA
2016,42.0,Tng-4,,2016-09-07,False,TURRIDAE,ｸﾀﾞﾏｷｶﾞｲ科,4.0,1.3,2016.0,9.0,Other,TURRIDAE
2016,42.0,Tng-4,,2016-09-07,False,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,4.0,,2016.0,9.0,Other,PHILINIDAE
2016,42.0,Tng-4,,2016-09-07,False,NUDIBRANCHIA,ｳﾐｳｼ目,2.0,0.02,2016.0,9.0,Other,NUDIBRANCHIA
2016,42.0,Tng-4,,2016-09-07,False,Petrasma pusilla,ｷﾇﾀﾚｶﾞｲ,2.0,0.06,2016.0,9.0,Other,Petrasma pusilla
2016,42.0,Tng-4,,2016-09-07,False,Modiolus sp.,ﾋﾊﾞﾘｶﾞｲ属,4.0,0.28,2016.0,9.0,Other,Modiolus sp.
2016,42.0,Tng-4,,2016-09-07,False,Cycladicama sp.,,2.0,0.08,2016.0,9.0,Other,Cycladicama sp.
2016,42.0,Tng-4,,2016-09-07,False,MONTACUTIDAE,ﾌﾞﾝﾌﾞｸﾔﾄﾞﾘｶﾞｲ科,2.0,,2016.0,9.0,Other,MONTACUTIDAE
2016,42.0,Tng-4,,2016-09-07,False,Pitar japonicus,ｳｽﾊﾏｸﾞﾘ,6.0,0.34,2016.0,9.0,Other,Pitar japonicus
2016,42.0,Tng-4,,2016-09-07,False,POLYNOIDAE,ｳﾛｺﾑｼ科,2.0,0.04,2016.0,9.0,Other,POLYNOIDAE
2016,42.0,Tng-4,,2016-09-07,False,CHRYSOPETALIDAE,ﾀﾝｻﾞｸｺﾞｶｲ科,2.0,,2016.0,9.0,Other,CHRYSOPETALIDAE
2016,42.0,Tng-4,,2016-09-07,False,Genetyllis sp.,,4.0,,2016.0,9.0,Other,Genetyllis sp.
2016,42.0,Tng-4,,2016-09-07,False,Phyllodoce sp.,,6.0,0.02,2016.0,9.0,Other,Phyllodoce sp.
2016,42.0,Tng-4,,2016-09-07,False,Sigambra tentaculata,,56.0,0.02,2016.0,9.0,Other,Sigambra tentaculata
2016,42.0,Tng-4,,2016-09-07,False,Eusyllinae,ﾕｳｼﾘｽ亜科,18.0,,2016.0,9.0,Other,Eusyllinae
2016,42.0,Tng-4,,2016-09-07,False,Glycera alba,,12.0,0.28,2016.0,9.0,Other,Glycera alba
2016,42.0,Tng-4,,2016-09-07,False,Glycera chirori,ﾁﾛﾘ,10.0,0.4,2016.0,9.0,Other,Glycera chirori
2016,42.0,Tng-4,,2016-09-07,False,Glycera sp.,,4.0,,2016.0,9.0,Other,Glycera sp.
2016,42.0,Tng-4,,2016-09-07,False,Glycinde sp.,,8.0,0.02,2016.0,9.0,Other,Glycinde sp.
2016,42.0,Tng-4,,2016-09-07,False,Paralacydonia paradoxa,,16.0,0.02,2016.0,9.0,Other,Paralacydonia paradoxa
2016,42.0,Tng-4,,2016-09-07,False,Eunice sp.,,8.0,0.06,2016.0,9.0,Other,Eunice sp.
2016,42.0,Tng-4,,2016-09-07,False,Marphysa sp.,,6.0,0.06,2016.0,9.0,Other,Marphysa sp.
2016,42.0,Tng-4,,2016-09-07,False,Lumbrineris sp.,,42.0,0.16,2016.0,9.0,Other,Lumbrineris sp.
2016,42.0,Tng-4,,2016-09-07,False,Ninoe sp.,,8.0,0.06,2016.0,9.0,Other,Ninoe sp.
2016,42.0,Tng-4,,2016-09-07,False,Paraprionospio sp.(CI型),,4.0,0.16,2016.0,9.0,Other,Paraprionospio sp.(CI型)
2016,42.0,Tng-4,,2016-09-07,False,Paraprionospio sp.(B型),,6.0,,2016.0,9.0,Other,Paraprionospio sp.(B型)
2016,42.0,Tng-4,,2016-09-07,False,Prionospio depauperata,ｿﾃﾞﾅｶﾞｽﾋﾟｵ,2.0,,2016.0,9.0,Other,Prionospio depauperata
2016,42.0,Tng-4,,2016-09-07,False,Prionospio ehlersi,ｴｰﾚﾙｼｽﾋﾟｵ,22.0,0.04,2016.0,9.0,Other,Prionospio ehlersi
2016,42.0,Tng-4,,2016-09-07,False,Prionospio paradisea,ﾏｸｽﾋﾟｵ,2.0,,2016.0,9.0,Other,Prionospio paradisea
2016,42.0,Tng-4,,2016-09-07,False,Spiophanes sp.,,2.0,,2016.0,9.0,Other,Spiophanes sp.
2016,42.0,Tng-4,,2016-09-07,False,Magelona sp.,,14.0,0.02,2016.0,9.0,Other,Magelona sp.
2016,42.0,Tng-4,,2016-09-07,False,Aricidea sp.,,36.0,0.04,2016.0,9.0,Other,Aricidea sp.
2016,42.0,Tng-4,,2016-09-07,False,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,12.0,,2016.0,9.0,Other,PARAONIDAE
2016,42.0,Tng-4,,2016-09-07,False,Tharyx sp.,,2.0,,2016.0,9.0,Other,Tharyx sp.
2016,42.0,Tng-4,,2016-09-07,False,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,2.0,0.06,2016.0,9.0,Other,Sternaspis scutata
2016,42.0,Tng-4,,2016-09-07,False,Mediomastus sp.,,4.0,,2016.0,9.0,Other,Mediomastus sp.
2016,42.0,Tng-4,,2016-09-07,False,Notomastus sp.,,26.0,0.04,2016.0,9.0,Other,Notomastus sp.
2016,42.0,Tng-4,,2016-09-07,False,Maldane sp.,,6.0,0.04,2016.0,9.0,Other,Maldane sp.
2016,42.0,Tng-4,,2016-09-07,False,MALDANIDAE,ﾀｹﾌｼｺﾞｶｲ科,6.0,0.46,2016.0,9.0,Other,MALDANIDAE
2016,42.0,Tng-4,,2016-09-07,False,Lagis bocki,ｳﾐｲｻｺﾞﾑｼ,4.0,0.1,2016.0,9.0,Other,Lagis bocki
2016,42.0,Tng-4,,2016-09-07,False,Sosane sp.,,4.0,,2016.0,9.0,Other,Sosane sp.
2016,42.0,Tng-4,,2016-09-07,False,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,2.0,,2016.0,9.0,Other,AMPHARETIDAE
2016,42.0,Tng-4,,2016-09-07,False,Terebellides sp.,,2.0,0.06,2016.0,9.0,Other,Terebellides sp.
2016,42.0,Tng-4,,2016-09-07,False,TEREBELLIDAE,ﾌｻｺﾞｶｲ科,2.0,0.08,2016.0,9.0,Other,TEREBELLIDAE
2016,42.0,Tng-4,,2016-09-07,False,Ditrupa gracillima,ﾂﾉｶﾞｲﾀﾞﾏｼ,2.0,,2016.0,9.0,Other,Ditrupa gracillima
2016,42.0,Tng-4,,2016-09-07,False,Apionsoma sp.,ｲﾄｸｽﾞﾎｼﾑｼ属,4.0,0.02,2016.0,9.0,Other,Apionsoma sp.
2016,42.0,Tng-4,,2016-09-07,False,SIPUNCULA,星口動物門,2.0,0.06,2016.0,9.0,Other,SIPUNCULA
2016,42.0,Tng-4,,2016-09-07,False,Nebalia bipes,ｺﾉﾊｴﾋﾞ,2.0,,2016.0,9.0,Other,Nebalia bipes
2016,42.0,Tng-4,,2016-09-07,False,BODOTRIIDAE,ﾎﾞﾄﾞﾄﾘｱ科,8.0,0.02,2016.0,9.0,Other,BODOTRIIDAE
2016,42.0,Tng-4,,2016-09-07,False,CUMACEA,ｸ-ﾏ目,2.0,,2016.0,9.0,Other,CUMACEA
2016,42.0,Tng-4,,2016-09-07,False,LEPTOCHELIIDAE,ﾚﾌﾟﾄｹﾘｱ科,2.0,,2016.0,9.0,Other,LEPTOCHELIIDAE
2016,42.0,Tng-4,,2016-09-07,False,Photis sp.,,2.0,,2016.0,9.0,Other,Photis sp.
2016,42.0,Tng-4,,2016-09-07,False,Ericthonius pugnax,ﾎｿﾖｺｴﾋﾞ,2.0,,2016.0,9.0,Other,Ericthonius pugnax
2016,42.0,Tng-4,,2016-09-07,False,PHOXOCEPHALIDAE,ﾋｻｼｿｺｴﾋﾞ科,4.0,,2016.0,9.0,Other,PHOXOCEPHALIDAE
2016,42.0,Tng-4,,2016-09-07,False,Ampelisca naikaiensis,ﾌｸﾛｽｶﾞﾒ,10.0,,2016.0,9.0,Other,Ampelisca naikaiensis
2016,42.0,Tng-4,,2016-09-07,False,Byblis japonicus,ﾆｯﾎﾟﾝｽｶﾞﾒ,4.0,,2016.0,9.0,Other,Byblis japonicus
2016,42.0,Tng-4,,2016-09-07,False,Trachypenaeus sp.,ｻﾙｴﾋﾞ属,4.0,0.2,2016.0,9.0,Other,Trachypenaeus sp.
2016,42.0,Tng-4,,2016-09-07,False,Alpheus sp.,ﾃｯﾎﾟｳｴﾋﾞ属,2.0,0.16,2016.0,9.0,Other,Alpheus sp.
2016,42.0,Tng-4,,2016-09-07,False,Ogyrides orientalis,ﾂﾉﾒｴﾋﾞ,2.0,0.18,2016.0,9.0,Other,Ogyrides orientalis
2016,42.0,Tng-4,,2016-09-07,True,Clorida japonica,ｻﾇｷﾒﾎﾞｿｼｬｺ,2.0,0.06,2016.0,9.0,Other,Clorida japonica
2016,42.0,Tng-4,,2017-01-11,True,NEMERTINEA,紐形動物門,22.0,0.14,2017.0,1.0,Winter,NEMERTINEA
2016,42.0,Tng-4,,2017-01-11,True,NEMATODA,線虫綱,4.0,,2017.0,1.0,Winter,NEMATODA
2016,42.0,Tng-4,,2017-01-11,True,EULIMIDAE,ﾊﾅｺﾞｳﾅ科,2.0,,2017.0,1.0,Winter,EULIMIDAE
2016,42.0,Tng-4,,2017-01-11,True,Philine argentata,ｷｾﾜﾀｶﾞｲ,4.0,0.02,2017.0,1.0,Winter,Philine argentata
2016,42.0,Tng-4,,2017-01-11,True,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,4.0,,2017.0,1.0,Winter,PHILINIDAE
2016,42.0,Tng-4,,2017-01-11,True,Nucula paulula,ﾏﾒｸﾙﾐｶﾞｲ,2.0,,2017.0,1.0,Winter,Nucula paulula
2016,42.0,Tng-4,,2017-01-11,True,Modiolus sp.,ﾋﾊﾞﾘｶﾞｲ属,2.0,,2017.0,1.0,Winter,Modiolus sp.
2016,42.0,Tng-4,,2017-01-11,True,Musculista japonica,ﾔﾏﾎﾄﾄｷﾞｽｶﾞｲ,12.0,0.14,2017.0,1.0,Winter,Musculista japonica
2016,42.0,Tng-4,,2017-01-11,True,Musculus sp.,ﾀﾏｴｶﾞｲ属,10.0,,2017.0,1.0,Winter,Musculus sp.
2016,42.0,Tng-4,,2017-01-11,True,Pillucina yamakawai,ｱﾗｳﾒﾉﾊﾅｶﾞｲ,20.0,0.06,2017.0,1.0,Winter,Pillucina yamakawai
2016,42.0,Tng-4,,2017-01-11,True,THYASIRIDAE,ﾊﾅｼｶﾞｲ科,2.0,,2017.0,1.0,Winter,THYASIRIDAE
2016,42.0,Tng-4,,2017-01-11,True,Nitidotellina sp.,ｻｸﾗｶﾞｲ属,2.0,0.16,2017.0,1.0,Winter,Nitidotellina sp.
2016,42.0,Tng-4,,2017-01-11,True,Leptomya sp.,,2.0,,2017.0,1.0,Winter,Leptomya sp.
2016,42.0,Tng-4,,2017-01-11,True,Veremolpa sp.,,2.0,,2017.0,1.0,Winter,Veremolpa sp.
2016,42.0,Tng-4,,2017-01-11,True,VENERIDAE,ﾏﾙｽﾀﾞﾚｶﾞｲ科,2.0,,2017.0,1.0,Winter,VENERIDAE
2016,42.0,Tng-4,,2017-01-11,True,Harmothoe sp.,,4.0,,2017.0,1.0,Winter,Harmothoe sp.
2016,42.0,Tng-4,,2017-01-11,True,POLYNOIDAE,ｳﾛｺﾑｼ科,6.0,,2017.0,1.0,Winter,POLYNOIDAE
2016,42.0,Tng-4,,2017-01-11,True,Anaitides sp.,,2.0,,2017.0,1.0,Winter,Anaitides sp.
2016,42.0,Tng-4,,2017-01-11,True,HESIONIDAE,ｵﾄﾋﾒｺﾞｶｲ科,6.0,,2017.0,1.0,Winter,HESIONIDAE
2016,42.0,Tng-4,,2017-01-11,True,Sigambra tentaculata,,52.0,0.02,2017.0,1.0,Winter,Sigambra tentaculata
2016,42.0,Tng-4,,2017-01-11,True,Glycera sp.,,6.0,0.1,2017.0,1.0,Winter,Glycera sp.
2016,42.0,Tng-4,,2017-01-11,True,Glycinde sp.,,2.0,,2017.0,1.0,Winter,Glycinde sp.
2016,42.0,Tng-4,,2017-01-11,True,Goniada sp.,,2.0,,2017.0,1.0,Winter,Goniada sp.
2016,42.0,Tng-4,,2017-01-11,True,Aglaophamus sp.,,2.0,0.04,2017.0,1.0,Winter,Aglaophamus sp.
2016,42.0,Tng-4,,2017-01-11,True,Micronephthys sp.,,2.0,,2017.0,1.0,Winter,Micronephthys sp.
2016,42.0,Tng-4,,2017-01-11,True,Paralacydonia paradoxa,,22.0,0.06,2017.0,1.0,Winter,Paralacydonia paradoxa
2016,42.0,Tng-4,,2017-01-11,True,Eunice sp.,,4.0,,2017.0,1.0,Winter,Eunice sp.
2016,42.0,Tng-4,,2017-01-11,True,Marphysa sp.,,2.0,0.02,2017.0,1.0,Winter,Marphysa sp.
2016,42.0,Tng-4,,2017-01-11,True,Lumbrineris sp.,,18.0,0.06,2017.0,1.0,Winter,Lumbrineris sp.
2016,42.0,Tng-4,,2017-01-11,True,Ninoe sp.,,12.0,0.08,2017.0,1.0,Winter,Ninoe sp.
2016,42.0,Tng-4,,2017-01-11,True,LUMBRINERIDAE,ｷﾞﾎﾞｼｲｿﾒ科,4.0,,2017.0,1.0,Winter,LUMBRINERIDAE
2016,42.0,Tng-4,,2017-01-11,True,Leitoscoloplos sp.,,8.0,0.06,2017.0,1.0,Winter,Leitoscoloplos sp.
2016,42.0,Tng-4,,2017-01-11,True,Paraprionospio sp.(CI型),,8.0,0.14,2017.0,1.0,Winter,Paraprionospio sp.(CI型)
2016,42.0,Tng-4,,2017-01-11,True,Prionospio ehlersi,ｴｰﾚﾙｼｽﾋﾟｵ,6.0,0.02,2017.0,1.0,Winter,Prionospio ehlersi
2016,42.0,Tng-4,,2017-01-11,True,Prionospio sp.,,2.0,,2017.0,1.0,Winter,Prionospio sp.
2016,42.0,Tng-4,,2017-01-11,True,Scolelepis sp.,,2.0,,2017.0,1.0,Winter,Scolelepis sp.
2016,42.0,Tng-4,,2017-01-11,True,Spiophanes sp.,,2.0,,2017.0,1.0,Winter,Spiophanes sp.
2016,42.0,Tng-4,,2017-01-11,True,APISTOBRANCHIDAE,APISTOBRANCHIDAE科,2.0,,2017.0,1.0,Winter,APISTOBRANCHIDAE
2016,42.0,Tng-4,,2017-01-11,True,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,2.0,,2017.0,1.0,Winter,Magelona japonica
2016,42.0,Tng-4,,2017-01-11,True,Magelona sp.,,16.0,0.1,2017.0,1.0,Winter,Magelona sp.
2016,42.0,Tng-4,,2017-01-11,True,Aricidea sp.,,38.0,0.04,2017.0,1.0,Winter,Aricidea sp.
2016,42.0,Tng-4,,2017-01-11,True,Paraonides sp.,,2.0,,2017.0,1.0,Winter,Paraonides sp.
2016,42.0,Tng-4,,2017-01-11,True,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,2.0,,2017.0,1.0,Winter,PARAONIDAE
2016,42.0,Tng-4,,2017-01-11,True,CIRRATULIDAE,ﾐｽﾞﾋｷｺﾞｶｲ科,2.0,,2017.0,1.0,Winter,CIRRATULIDAE
2016,42.0,Tng-4,,2017-01-11,True,Sternaspis scutata,ﾀﾞﾙﾏｺﾞｶｲ,6.0,,2017.0,1.0,Winter,Sternaspis scutata
2016,42.0,Tng-4,,2017-01-11,True,Leiochrides sp.,,26.0,0.02,2017.0,1.0,Winter,Leiochrides sp.
2016,42.0,Tng-4,,2017-01-11,True,Mediomastus sp.,,2.0,,2017.0,1.0,Winter,Mediomastus sp.
2016,42.0,Tng-4,,2017-01-11,True,Notomastus sp.,,20.0,0.16,2017.0,1.0,Winter,Notomastus sp.
2016,42.0,Tng-4,,2017-01-11,True,Maldane sp.,,6.0,0.02,2017.0,1.0,Winter,Maldane sp.
2016,42.0,Tng-4,,2017-01-11,True,Myriochelle sp.,,10.0,,2017.0,1.0,Winter,Myriochelle sp.
2016,42.0,Tng-4,,2017-01-11,True,AMPHICTENIDAE,ｳﾐｲｻｺﾞﾑｼ科,2.0,,2017.0,1.0,Winter,AMPHICTENIDAE
2016,42.0,Tng-4,,2017-01-11,True,Sosane sp.,,4.0,0.02,2017.0,1.0,Winter,Sosane sp.
2016,42.0,Tng-4,,2017-01-11,True,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,6.0,,2017.0,1.0,Winter,AMPHARETIDAE
2016,42.0,Tng-4,,2017-01-11,True,Apionsoma sp.,ｲﾄｸｽﾞﾎｼﾑｼ属,8.0,0.02,2017.0,1.0,Winter,Apionsoma sp.
2016,42.0,Tng-4,,2017-01-11,True,SIPUNCULA,星口動物門,2.0,,2017.0,1.0,Winter,SIPUNCULA
2016,42.0,Tng-4,,2017-01-11,True,PYCNOGONIDA,ｳﾐｸﾞﾓ綱,2.0,,2017.0,1.0,Winter,PYCNOGONIDA
2016,42.0,Tng-4,,2017-01-11,True,OSTRACODA,ｶｲﾑｼ目,6.0,,2017.0,1.0,Winter,OSTRACODA
2016,42.0,Tng-4,,2017-01-11,True,BODOTRIIDAE,ﾎﾞﾄﾞﾄﾘｱ科,2.0,0.02,2017.0,1.0,Winter,BODOTRIIDAE
2016,42.0,Tng-4,,2017-01-11,True,CUMACEA,ｸ-ﾏ目,2.0,,2017.0,1.0,Winter,CUMACEA
2016,42.0,Tng-4,,2017-01-11,True,LEPTOCHELIIDAE,ﾚﾌﾟﾄｹﾘｱ科,12.0,,2017.0,1.0,Winter,LEPTOCHELIIDAE
2016,42.0,Tng-4,,2017-01-11,True,Photis sp.,,2.0,,2017.0,1.0,Winter,Photis sp.
2016,42.0,Tng-4,,2017-01-11,True,Nippopisella nagatai,ﾄﾞﾛﾖｺｴﾋﾞ,2.0,,2017.0,1.0,Winter,Nippopisella nagatai
2016,42.0,Tng-4,,2017-01-11,True,Ampelisca brevicornis,ｸﾋﾞﾅｶﾞｽｶﾞﾒ,4.0,,2017.0,1.0,Winter,Ampelisca brevicornis
2016,42.0,Tng-4,,2017-01-11,True,Ampelisca naikaiensis,ﾌｸﾛｽｶﾞﾒ,2.0,,2017.0,1.0,Winter,Ampelisca naikaiensis
2016,42.0,Tng-4,,2017-01-11,True,AMPELISCIDAE,ｽｶﾞﾒｿｺｴﾋﾞ科,2.0,,2017.0,1.0,Winter,AMPELISCIDAE
2016,42.0,Tng-4,,2017-01-11,True,Leptochela aculeocaudata,ﾏﾙｿｺｼﾗｴﾋﾞ,2.0,0.04,2017.0,1.0,Winter,Leptochela aculeocaudata
2016,42.0,Tng-4,,2017-01-11,True,Processa sp.,ﾛｳｿｸｴﾋﾞ属,2.0,0.94,2017.0,1.0,Winter,Processa sp.
2016,42.0,Tng-4,,2017-01-11,True,CALLIANASSIDAE,ｽﾅﾓｸﾞﾘ科,4.0,,2017.0,1.0,Winter,CALLIANASSIDAE
2016,42.0,Tng-4,,2017-01-11,True,Leucosia sp.,ｺﾌﾞｼｶﾞﾆ属,2.0,0.06,2017.0,1.0,Winter,Leucosia sp.
2016,42.0,Tng-4,,2017-01-11,True,Xenophthalmodes morsei,ﾓｰﾙｽｶﾞﾆ,2.0,0.1,2017.0,1.0,Winter,Xenophthalmodes morsei
2016,42.0,Tng-4,,2017-01-11,True,Echinocardium cordatum,ｵｶﾒﾌﾞﾝﾌﾞｸ,2.0,6.46,2017.0,1.0,Winter,Echinocardium cordatum
2016,42.0,Tng-4,,2017-01-11,True,Taenioides cirratus,ﾁﾜﾗｽﾎﾞ,2.0,24.5,2017.0,1.0,Winter,Taenioides cirratus
2016,42.0,Tng-5,,2016-09-07,False,NEMERTINEA,紐形動物門,24.0,0.02,2016.0,9.0,Other,NEMERTINEA
2016,42.0,Tng-5,,2016-09-07,False,NEMATODA,線虫綱,16.0,,2016.0,9.0,Other,NEMATODA
2016,42.0,Tng-5,,2016-09-07,False,CHEATODERMATIDAE,ｹﾊﾀﾞｳﾐﾋﾓ科,6.0,,2016.0,9.0,Other,CHEATODERMATIDAE
2016,42.0,Tng-5,,2016-09-07,False,PYRAMIDELLIDAE,ﾄｳｶﾞﾀｶﾞｲ科,2.0,0.02,2016.0,9.0,Other,PYRAMIDELLIDAE
2016,42.0,Tng-5,,2016-09-07,False,Eocylichna braunsi,ﾂﾏﾍﾞﾆｸﾀﾞﾀﾏｶﾞｲ,2.0,0.06,2016.0,9.0,Other,Eocylichna braunsi
2016,42.0,Tng-5,,2016-09-07,False,PHILINIDAE,ｷｾﾜﾀｶﾞｲ科,2.0,,2016.0,9.0,Other,PHILINIDAE
2016,42.0,Tng-5,,2016-09-07,False,Petrasma pusilla,ｷﾇﾀﾚｶﾞｲ,2.0,0.04,2016.0,9.0,Other,Petrasma pusilla
2016,42.0,Tng-5,,2016-09-07,False,BIVALVIA,ﾆﾏｲｶﾞｲ綱,4.0,,2016.0,9.0,Other,BIVALVIA
2016,42.0,Tng-5,,2016-09-07,False,Pholoe sp.,,2.0,,2016.0,9.0,Other,Pholoe sp.
2016,42.0,Tng-5,,2016-09-07,False,Phyllodoce sp.,,4.0,,2016.0,9.0,Other,Phyllodoce sp.
2016,42.0,Tng-5,,2016-09-07,False,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,6.0,,2016.0,9.0,Other,PHYLLODOCIDAE
2016,42.0,Tng-5,,2016-09-07,False,Gyptis sp.,,2.0,,2016.0,9.0,Other,Gyptis sp.
2016,42.0,Tng-5,,2016-09-07,False,Sigambra tentaculata,,22.0,,2016.0,9.0,Other,Sigambra tentaculata
2016,42.0,Tng-5,,2016-09-07,False,Glycera sp.,,2.0,,2016.0,9.0,Other,Glycera sp.
2016,42.0,Tng-5,,2016-09-07,False,Glycinde sp.,,90.0,0.18,2016.0,9.0,Other,Glycinde sp.
2016,42.0,Tng-5,,2016-09-07,False,Paralacydonia paradoxa,,8.0,,2016.0,9.0,Other,Paralacydonia paradoxa
2016,42.0,Tng-5,,2016-09-07,False,Lumbrineris sp.,,10.0,,2016.0,9.0,Other,Lumbrineris sp.
2016,42.0,Tng-5,,2016-09-07,False,Drilonereis sp.,,2.0,,2016.0,9.0,Other,Drilonereis sp.
2016,42.0,Tng-5,,2016-09-07,False,Scoloplos sp.,,4.0,,2016.0,9.0,Other,Scoloplos sp.
2016,42.0,Tng-5,,2016-09-07,False,Paraprionospio sp.(CI型),,8.0,,2016.0,9.0,Other,Paraprionospio sp.(CI型)
2016,42.0,Tng-5,,2016-09-07,False,Paraprionospio sp.(B型),,20.0,0.04,2016.0,9.0,Other,Paraprionospio sp.(B型)
2016,42.0,Tng-5,,2016-09-07,False,Prionospio ehlersi,ｴｰﾚﾙｼｽﾋﾟｵ,14.0,0.02,2016.0,9.0,Other,Prionospio ehlersi
2016,42.0,Tng-5,,2016-09-07,False,Prionospio sp.,,16.0,0.02,2016.0,9.0,Other,Prionospio sp.
2016,42.0,Tng-5,,2016-09-07,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,2.0,,2016.0,9.0,Other,Magelona japonica
2016,42.0,Tng-5,,2016-09-07,False,Magelona sp.,,2.0,,2016.0,9.0,Other,Magelona sp.
2016,42.0,Tng-5,,2016-09-07,False,CHAETOPTERIDAE,ﾂﾊﾞｻｺﾞｶｲ科,2.0,,2016.0,9.0,Other,CHAETOPTERIDAE
2016,42.0,Tng-5,,2016-09-07,False,Aricidea sp.,,10.0,,2016.0,9.0,Other,Aricidea sp.
2016,42.0,Tng-5,,2016-09-07,False,PARAONIDAE,ﾊﾟﾗｵﾆｽ科,30.0,,2016.0,9.0,Other,PARAONIDAE
2016,42.0,Tng-5,,2016-09-07,False,Brada sp.,,2.0,,2016.0,9.0,Other,Brada sp.
