連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou,lat_dd,lon_dd,sea_area,do_station,env_dist_km,env_zettaicode,is_hypoxic_station,is_stressed_station
181.0,2016.0,Winter,1,10.0,-0.0,0.0,,,34.282222222222224,134.3538888888889,306.0,8.6,1.050338266185614e-06,37181,False,False
2.0,2016.0,Winter,15,108.0,2.158172707179113,0.8326474622770919,2.9900913325316694,0.796947082554345,35.64388888888889,139.9933333333333,100.0,9.7,0.47760326398872804,122,False,False
23.0,2016.0,Winter,4,1455.0,0.0687438229132367,0.020476848407553,0.4119316734429109,0.0495881862043378,34.656666666666666,135.275,301.0,7.9,1.0330380410700952,2823,False,False
254.0,2016.0,Winter,6,200.0,1.189885755092003,0.5499999999999999,0.9436958290887744,0.6640878842988017,34.11138888888889,133.6275,310.0,9.4,1.2354992871652025e-07,37254,False,False
26.0,2016.0,Winter,18,118.0,2.231599012258664,0.847888537776501,3.563429850889392,0.77208027173743,35.46416666666667,139.85611111111112,100.0,7.3,0.47802883737174107,1326,False,False
27.0,2016.0,Winter,8,12.0,1.9072839993213797,0.8194444444444444,2.8170072306729126,0.9172097224626076,34.666666666666664,136.60027777777776,201.0,8.5,0.44935052538878156,2427,False,False
274.0,2016.0,Winter,1,16.666,-0.0,0.0,,,34.05333333333333,133.5,310.0,9.3,0.4363776020606364,38274,False,False
313.0,2016.0,Winter,2,20.0,0.6931471805599453,0.5,0.333808200695334,1.0,34.38666666666666,133.24749999999997,309.0,9.5,3.706497861587365e-07,34313,False,False
328.0,2016.0,Winter,4,49.998000000000005,1.3296613488547582,0.7222222222222221,0.766874497269239,0.9591479170272448,34.0,133.17499999999998,310.0,8.9,0.43645341499102913,38328,False,False
35.0,2016.0,Winter,24,72.0,2.2122507144335817,0.7619598765432098,5.378020953688963,0.6961023420397432,35.34805555555556,139.80583333333334,100.0,9.1,0.6980006225924529,1235,False,False
396.0,2016.0,Winter,13,370.0,1.9670063945575105,0.758217677136596,2.0292540628724662,0.7668792324633672,34.333333333333336,132.45583333333332,312.0,8.3,3.083075573419973e-06,34396,False,False
4.0,2016.0,Winter,19,136.0,2.1489804867624134,0.8224480968858132,3.664006615295367,0.729843784152994,35.60166666666667,140.06416666666667,100.0,9.2,0.4777057070374204,124,False,False
410.0,2016.0,Winter,3,60.0,0.8675632284814612,0.5,0.4884786733519446,0.7896900821428474,34.30305555555555,132.35305555555556,312.0,8.4,6.410112723819321e-07,34410,False,False
426.0,2016.0,Winter,10,30.0,2.1357208861486354,0.8644444444444445,2.6461269341568543,0.9275317957398754,33.99666666666667,132.29222222222222,312.0,9.5,2.081891068016308e-06,35426,False,False
44.0,2016.0,Winter,19,35.0,2.8222052982295187,0.933877551020408,5.062795453129111,0.95848659734442,34.436388888888885,135.14,301.0,8.0,0.4497499003868794,2744,False,False
528.0,2016.0,Winter,3,40.0,1.039720770839918,0.625,0.5421700613636335,0.946394630357186,33.30333333333333,131.61333333333332,314.0,8.5,0.4374461489178894,44528,False,False
550.0,2016.0,Winter,11,68.0,1.8146553952367763,0.7664359861591695,2.3699447183691387,0.7567700790865037,34.03805555555555,131.70083333333332,315.0,8.9,3.110951984571743e-06,35550,False,False
598.0,2016.0,Winter,6,7.0,1.7478680974667573,0.8163265306122449,2.569491711848753,0.9755037590061084,33.78333333333333,131.32527777777779,316.0,9.0,2.08693947347891e-06,35598,False,False
617.0,2016.0,Winter,4,50.0,1.3321790402101223,0.72,0.7668666559059943,0.9609640474436812,33.635,131.13333333333333,316.0,9.4,0.4369762901227268,40617,False,False
79.0,2016.0,Winter,2,30.0,0.6365141682948128,0.4444444444444444,0.294014103795206,0.9182958340544894,34.11277777777778,135.00833333333333,303.0,7.8,3.078671416947404e-06,3079,False,False
9.0,2016.0,Winter,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,35.53722222222222,140.0225,100.0,8.5,0.4778553138512997,129,False,False
,2016.0,Winter,30,404.0,2.4762897815319214,0.8240368591314577,4.832193839238809,0.7280641208543345,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,64,3990.0,1.438561501650317,0.4565845691924045,7.598100055870285,0.3459009240741155,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,37,500.0,2.6891809088452643,0.887296,5.79280292978409,0.744736095890924,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,90,2564.0,3.1290837711977657,0.899625438995719,11.33855629646035,0.6953813606449949,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,40,426.0,2.7096844878242043,0.8507571249090788,6.441554332199405,0.7345549025198674,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,159,2530.0,4.310871543733881,0.978421159524442,20.16341405299548,0.850454333274966,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,105,1808.0,3.68449198525354,0.9521644216461744,13.8667100399753,0.79168959510556,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,22,152.0,2.4446807088318026,0.8642659279778393,4.180035713998735,0.7908919873215385,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,61,560.0,3.2919241223480307,0.9264540816326532,9.48176349584843,0.800784512275477,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,21,6346.0,1.9014480523592747,0.8090796031636696,2.284257589289601,0.6245472290823728,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,28,458.0,2.6842318164177783,0.9008600141110964,4.406818423674835,0.8055423393795972,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,30,400.0,2.374351363187539,0.8236,4.840218910082344,0.6980927881425101,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,51,428.0,3.434099185568562,0.9510437592802864,8.25201904401929,0.8734108544862165,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,25,198.0,2.449620884946208,0.8378736863585349,4.53834873706216,0.7610175161219553,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,78,1510.0,3.304676833384001,0.9377764133152054,10.519319787777764,0.7585259802397747,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,88,1724.0,3.3788235059097214,0.929664999650088,11.674087728007112,0.754650285630453,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,76,932.0,3.599191255304713,0.9566302565897328,10.969189599621505,0.8310812447913842,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,100,928.0,3.89158558115398,0.962163718787158,14.488444349669702,0.8450470718747163,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,120,1330.0,4.055013523542361,0.9711843518570864,16.544013380381752,0.8470016746568766,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,38,436.0,2.8701772433358856,0.912759868697921,6.087887130982468,0.7890334736570959,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,36,576.0,2.697280173761815,0.8987991898148148,5.506514657772185,0.7526903638812318,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,68,7000.0,1.446006516026875,0.4749209795918367,7.567487222617082,0.3426955505385251,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,52,976.0,2.826766450101308,0.8768224267669982,7.4090618434777635,0.7154118175013946,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,64,816.0,3.109215338249899,0.9042195309496348,9.396793912857326,0.7476082582581718,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,17,62.0,2.6487315973232626,0.9157127991675338,3.8767819283948977,0.934886037749336,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,17,76.0,2.4653527485155893,0.8822714681440443,3.6945244010203,0.8701613500753977,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,60,2576.0,2.0687316605676425,0.6742650746498978,7.512102359241032,0.5052656485376237,,,,8.61755319148936,,regional_mean,False,False
,2016.0,Winter,117,1712.0,3.6439509232371856,0.942800681282208,15.580052981123584,0.7651864407157442,,,,8.61755319148936,,regional_mean,False,False
10.0,2017.0,Winter,18,100.0,1.465227580772708,0.5170000000000001,3.69150309617764,0.5069339529663871,34.93333333333333,136.805,201.0,8.9,0.4636454643681527,2310,False,False
11.0,2017.0,Winter,9,35.0,1.7677281666160185,0.7477551020408164,2.2501313125018267,0.8045277596335209,34.88638888888889,136.66666666666666,201.0,8.7,0.46373887583859613,2411,False,False
12.0,2017.0,Winter,8,299.0,0.5496012796319409,0.2371785550497197,1.2279746145853565,0.2643023468637432,35.608333333333334,139.8983333333333,100.0,9.2,0.47768825343837323,1212,False,False
143.0,2017.0,Winter,4,40.0,1.3862943611198906,0.75,0.8132550920454504,1.0,34.60333333333333,134.61388888888888,305.0,8.8,1.082385399248306e-06,28143,False,False
15.0,2017.0,Winter,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,35.551111111111105,139.9088888888889,100.0,8.7,0.4778209472003837,1215,False,False
18.0,2017.0,Winter,20,67.0,2.7115410614717788,0.9169079973267988,4.518760756107798,0.9051346428414108,35.559999999999995,139.82444444444445,100.0,8.8,0.4778031123314523,1318,False,False
181.0,2017.0,Winter,3,24.0,1.0986122886681096,0.6666666666666667,0.6293159608882497,0.9999999999999998,34.282222222222224,134.3538888888889,306.0,9.8,1.050338266185614e-06,37181,False,False
2.0,2017.0,Winter,29,1343.0,1.4102725597556036,0.5354522969823952,3.887452045296223,0.4188145713830164,35.64388888888889,139.9933333333333,100.0,10.9,0.47760326398872804,122,False,False
23.0,2017.0,Winter,4,1330.0,0.1326086879268236,0.0444343942563175,0.4170759675726492,0.0956569482254103,34.656666666666666,135.275,301.0,8.3,1.0330380410700952,2823,False,False
254.0,2017.0,Winter,11,140.0,2.3046193848206715,0.8877551020408163,2.023618696943225,0.96110093337444,34.11138888888889,133.6275,310.0,9.2,1.2354992871652025e-07,37254,False,False
26.0,2017.0,Winter,7,75.0,0.9303450443672674,0.4231111111111109,1.3896969353983006,0.4781027761322509,35.46416666666667,139.85611111111112,100.0,8.7,0.47802883737174107,1326,False,False
27.0,2017.0,Winter,4,57.0,0.551525640218058,0.2536164973838103,0.7420138408501542,0.3978416530328515,34.666666666666664,136.60027777777776,201.0,8.0,0.44935052538878156,2427,False,False
274.0,2017.0,Winter,1,10.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,8.9,0.4363776020606364,38274,False,False
313.0,2017.0,Winter,2,20.0,0.6931471805599453,0.5,0.333808200695334,1.0,34.38666666666666,133.24749999999997,309.0,8.6,3.706497861587365e-07,34313,False,False
328.0,2017.0,Winter,2,17.0,0.649248354870898,0.4567474048442905,0.3529561238647611,0.9366673818775624,34.0,133.17499999999998,310.0,8.8,0.43645341499102913,38328,False,False
35.0,2017.0,Winter,4,5.0,1.3321790402101223,0.72,1.8640048036788357,0.9609640474436812,35.34805555555556,139.80583333333334,100.0,9.5,0.6980006225924529,1235,False,False
396.0,2017.0,Winter,5,60.0,1.5607104090414063,0.7777777777777778,0.9769573467038892,0.9697238998682473,34.333333333333336,132.45583333333332,312.0,7.5,3.083075573419973e-06,34396,False,False
4.0,2017.0,Winter,14,494.0,0.4748401515431918,0.1582225573276073,2.0959170590761698,0.1799279410168848,35.60166666666667,140.06416666666667,100.0,9.7,0.4777057070374204,124,False,False
410.0,2017.0,Winter,3,60.0,0.8675632284814612,0.5,0.4884786733519446,0.7896900821428474,34.30305555555555,132.35305555555556,312.0,7.8,6.410112723819321e-07,34410,False,False
426.0,2017.0,Winter,12,41.0,1.884003160856342,0.7590719809637121,2.9621075887083013,0.7581786466775625,33.99666666666667,132.29222222222222,312.0,8.9,2.081891068016308e-06,35426,False,False
44.0,2017.0,Winter,21,32.0,2.89465783299428,0.93359375,5.7707801635558535,0.9507756609469412,34.436388888888885,135.14,301.0,9.0,0.4497499003868794,2744,False,False
528.0,2017.0,Winter,3,130.0,0.6870920273799715,0.3786982248520709,0.4108856383775173,0.625418115623811,33.30333333333333,131.61333333333332,314.0,8.4,0.4374461489178894,44528,False,False
550.0,2017.0,Winter,7,25.0,1.6651420577436549,0.7712000000000001,1.8640048036788357,0.8557137432846199,34.03805555555555,131.70083333333332,315.0,9.6,3.110951984571743e-06,35550,False,False
598.0,2017.0,Winter,7,9.0,1.8891591637540217,0.8395061728395061,2.730717679880512,0.9708357627258162,33.78333333333333,131.32527777777779,316.0,9.5,2.08693947347891e-06,35598,False,False
61.0,2017.0,Winter,5,11.0,1.4142790651247086,0.7107438016528926,1.6681295656969852,0.8787409903782898,34.75,137.3,202.0,10.7,1.104548288568557,2361,False,False
617.0,2017.0,Winter,5,360.0,0.7992634359420777,0.3780864197530864,0.6795666503051123,0.4966102946669614,33.635,131.13333333333333,316.0,9.3,0.4369762901227268,40617,False,False
79.0,2017.0,Winter,4,70.0,1.15374194270109,0.6122448979591837,0.7061323666571605,0.8322488896002306,34.11277777777778,135.00833333333333,303.0,7.9,3.078671416947404e-06,3079,False,False
9.0,2017.0,Winter,3,3.0,1.0986122886681096,0.6666666666666667,1.8204784532536744,0.9999999999999998,35.53722222222222,140.0225,100.0,9.8,0.4778553138512997,129,False,False
,2017.0,Winter,37,710.0,2.5163903658316125,0.8654632017456854,5.483403969879086,0.6968838469077507,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,31,230.0,2.813135053635209,0.9025330812854442,5.516653637392492,0.8192037087269752,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,20,106.0,2.6583027953318865,0.9042363830544676,4.074246412693347,0.8873632730131139,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,42,448.0,3.0709416874426965,0.9286511479591836,6.716034178242083,0.8216193513789253,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,35,290.0,2.772662986084145,0.8815219976218787,5.996598599133722,0.7798569755003439,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,120,2150.0,4.137824666164628,0.976411898323418,15.508476440941028,0.8642990710956523,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,85,1324.0,3.648216998044892,0.9601956900721972,11.685472590286288,0.8211801438870928,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,66,12340.0,1.700815654437246,0.6658162437054919,6.899771887971705,0.4059560415268506,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,64,404.0,3.614511832196702,0.9584844623076167,10.497524547311896,0.8691063825907772,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,24,2392.0,2.1918230010872746,0.8443194147716468,2.9563418559287444,0.6896745990131027,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,33,1406.0,2.015723872672218,0.746477704776724,4.41470401071796,0.5764963573614574,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,67,1724.0,3.0061497965972284,0.8982725114528883,8.856204483315741,0.7149511435707893,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,9,38.0,1.9514406714516623,0.8254847645429363,2.1992606219399486,0.8881389237951587,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,19,424.0,1.955346749184752,0.7879583481666074,2.9753376959828137,0.6640812606475898,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,29,162.0,2.798615223146572,0.9026063100137174,5.503581289674205,0.8311165292411549,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,72,474.0,3.7252750368624343,0.961811675479357,11.523715449404229,0.8710698785435042,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,28,124.0,3.037799639457786,0.933922996878252,5.601332543031848,0.9116486188592492,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,94,784.0,3.889713603324964,0.9591185964181592,13.954725725269208,0.8561437876548073,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,111,2054.0,3.910753521515028,0.96658762582616,14.421417217469,0.83039143064106,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,72,932.0,3.194601316348501,0.9131499935530216,10.384166154308357,0.7469840355654166,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,22,114.0,2.77820032433178,0.9196675900277008,4.433935830353287,0.8987907368639847,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,58,1718.0,2.725959065248756,0.8707853976454198,7.652120015223621,0.6713452345393023,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,53,726.0,3.324753348242377,0.9490244291145868,7.893678208587082,0.837407782761193,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,77,2088.0,3.099348181912443,0.9219770702132968,9.942488006486917,0.7135099022436924,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,39,264.0,3.293082436110504,0.9522497704315886,6.814983296486316,0.8988745800386536,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,24,84.0,2.906478414302107,0.9240362811791384,5.190916493321111,0.9145466280487434,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,54,828.0,2.488920980515182,0.7840556372377419,7.888063139958104,0.6239485922885298,,,,8.834871794871795,,regional_mean,False,False
,2017.0,Winter,141,3470.0,3.741925624573888,0.9563697065833948,17.173889577056034,0.7561340027527467,,,,8.834871794871795,,regional_mean,False,False
10.0,2018.0,Winter,9,17.0,1.9721037385162656,0.8304498269896193,2.8236489909180893,0.8975430908874701,34.93333333333333,136.805,201.0,9.9,0.4636454643681527,2310,False,False
11.0,2018.0,Winter,16,31.0,2.640003319757171,0.9198751300728408,4.368100143299437,0.9521799243360178,34.88638888888889,136.66666666666666,201.0,6.7,0.46373887583859613,2411,False,False
12.0,2018.0,Winter,9,641.0,0.3932253124401099,0.1454192333059936,1.2378096144113235,0.178964552142791,35.608333333333334,139.8983333333333,100.0,9.0,0.47768825343837323,1212,False,False
143.0,2018.0,Winter,4,50.0,1.3321790402101223,0.72,0.7668666559059943,0.9609640474436812,34.60333333333333,134.61388888888888,305.0,9.5,1.082385399248306e-06,28143,False,False
15.0,2018.0,Winter,2,5.0,0.6730116670092565,0.48,0.6213349345596119,0.9709505944546688,35.551111111111105,139.9088888888889,100.0,8.4,0.4778209472003837,1215,False,False
18.0,2018.0,Winter,6,155.0,0.4999541825363896,0.2226847034339227,0.9913897567798582,0.2790297420623011,35.559999999999995,139.82444444444445,100.0,8.2,0.4778031123314523,1318,False,False
181.0,2018.0,Winter,1,10.0,-0.0,0.0,,,34.282222222222224,134.3538888888889,306.0,9.5,1.050338266185614e-06,37181,False,False
2.0,2018.0,Winter,15,237.0,1.0070609938965958,0.4267834570670654,2.560322973531468,0.371876781858294,35.64388888888889,139.9933333333333,100.0,10.1,0.47760326398872804,122,False,False
23.0,2018.0,Winter,3,1580.0,0.1061571375611242,0.0374138759814132,0.2715480091157643,0.0966283907945565,34.656666666666666,135.275,301.0,8.8,1.0330380410700952,2823,False,False
254.0,2018.0,Winter,3,30.0,1.0986122886681096,0.6666666666666667,0.5880282075904121,0.9999999999999998,34.11138888888889,133.6275,310.0,10.0,1.2354992871652025e-07,37254,False,False
26.0,2018.0,Winter,16,141.0,2.095048321217741,0.8319501031135255,3.0310623938664656,0.755628955860896,35.46416666666667,139.85611111111112,100.0,7.6,0.47802883737174107,1326,False,False
27.0,2018.0,Winter,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,34.666666666666664,136.60027777777776,201.0,6.9,0.44935052538878156,2427,False,False
274.0,2018.0,Winter,1,50.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,11.1,0.4363776020606364,38274,False,False
313.0,2018.0,Winter,9,380.0,1.3839663075527242,0.5803324099722992,1.3467625190664705,0.6298702107321957,34.38666666666666,133.24749999999997,309.0,10.1,3.706497861587365e-07,34313,False,False
328.0,2018.0,Winter,7,128.0,1.8409218426203395,0.8221435546875,1.2365957493333972,0.9460466833548594,34.0,133.17499999999998,310.0,9.3,0.43645341499102913,38328,False,False
35.0,2018.0,Winter,7,38.0,0.9218820409346145,0.4030470914127422,1.6494454664549614,0.473753652696741,35.34805555555556,139.80583333333334,100.0,9.4,0.6980006225924529,1235,False,False
396.0,2018.0,Winter,7,310.0,1.351744759143989,0.6659729448491155,1.0459207500333545,0.6946593910310939,34.333333333333336,132.45583333333332,312.0,9.6,3.083075573419973e-06,34396,False,False
4.0,2018.0,Winter,11,286.0,0.8741322636115485,0.3510440608342705,1.768036506147358,0.3645414683150138,35.60166666666667,140.06416666666667,100.0,9.1,0.4777057070374204,124,False,False
410.0,2018.0,Winter,8,210.0,1.814644166822596,0.7981859410430839,1.3091189881234253,0.8726593801510147,34.30305555555555,132.35305555555556,312.0,9.6,6.410112723819321e-07,34410,False,False
426.0,2018.0,Winter,14,46.0,2.3203387197305654,0.8799621928166351,3.395460335334915,0.8792301302786938,33.99666666666667,132.29222222222222,312.0,9.2,2.081891068016308e-06,35426,False,False
44.0,2018.0,Winter,23,59.0,2.6334208713286418,0.8951450732548119,5.395413359816269,0.8398742558510104,34.436388888888885,135.14,301.0,9.4,19.794676413527437,2848,False,False
528.0,2018.0,Winter,2,70.0,0.5982695885852573,0.4081632653061224,0.2353774555523868,0.8631205685666311,33.30333333333333,131.61333333333332,314.0,8.2,0.4374461489178894,44528,False,False
550.0,2018.0,Winter,7,29.0,1.4314141888347227,0.6944114149821641,1.7818452262402205,0.7356013788867053,34.03805555555555,131.70083333333332,315.0,9.8,3.110951984571743e-06,35550,False,False
59.0,2018.0,Winter,1,1.0,-0.0,0.0,,,34.72,137.12166666666667,202.0,9.7,0.4640774576398907,2359,False,False
598.0,2018.0,Winter,4,5.0,1.3321790402101223,0.72,1.8640048036788357,0.9609640474436812,33.78333333333333,131.32527777777779,316.0,9.5,2.08693947347891e-06,35598,False,False
61.0,2018.0,Winter,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,34.75,137.3,202.0,11.0,1.104548288568557,2361,False,False
617.0,2018.0,Winter,10,410.0,1.8467386020361496,0.793575252825699,1.4959715581052495,0.8020283843820251,33.635,131.13333333333333,316.0,9.5,0.4369762901227268,40617,False,False
79.0,2018.0,Winter,9,100.0,2.163955656882057,0.88,1.737177927613007,0.9848586617875466,34.11277777777778,135.00833333333333,303.0,8.0,3.078671416947404e-06,3079,False,False
9.0,2018.0,Winter,1,1.0,-0.0,0.0,,,35.53722222222222,140.0225,100.0,9.2,0.4778553138512997,129,False,False
10.0,2019.0,Winter,12,26.0,2.3218302371746207,0.8875739644970414,3.3762044407314837,0.9343732237879872,34.93333333333333,136.805,201.0,9.0,0.4636454643681527,2310,False,False
11.0,2019.0,Winter,18,109.0,1.7542206264096971,0.639845130881239,3.62369204475245,0.606918684981393,34.88638888888889,136.66666666666666,201.0,9.9,0.46373887583859613,2411,False,False
12.0,2019.0,Winter,17,237.0,1.3739765061253026,0.5345297228008332,2.926083398321678,0.4849534218832341,35.608333333333334,139.8983333333333,100.0,8.5,0.47768825343837323,1212,False,False
15.0,2019.0,Winter,7,148.0,0.7659646212677668,0.3408509861212565,1.2006694275327516,0.3936279491833792,35.551111111111105,139.9088888888889,100.0,8.6,0.4778209472003837,1215,False,False
2.0,2019.0,Winter,22,488.0,1.5838350797813776,0.6810501209352324,3.3923958026668246,0.5123951235482362,35.64388888888889,139.9933333333333,100.0,10.7,0.47760326398872804,122,False,False
26.0,2019.0,Winter,5,14.0,1.331664310293015,0.673469387755102,1.5156927267598048,0.8274095570912812,35.46416666666667,139.85611111111112,100.0,9.1,0.47802883737174107,1326,False,False
27.0,2019.0,Winter,3,96.0,0.158951866213954,0.0609809027777777,0.4381786656282297,0.144684223773482,34.666666666666664,136.60027777777776,201.0,9.8,0.44935052538878156,2427,False,False
28.0,2019.0,Winter,8,114.0,0.8750179530182703,0.3674976915974145,1.4779786101177623,0.4207946871694236,34.669999999999995,136.7161111111111,201.0,9.2,1.0161252080743005e-06,2428,False,False
4.0,2019.0,Winter,23,224.0,1.8447276209789985,0.6896922831632653,4.0653065239657895,0.5883371149617461,35.60166666666667,140.06416666666667,100.0,10.7,0.4777057070374204,124,False,False
426.0,2019.0,Winter,10,15.0,2.1186492470699507,0.8533333333333333,3.323424357619696,0.9201176770909588,33.99666666666667,132.29222222222222,312.0,9.9,2.081891068016308e-06,35426,False,False
44.0,2019.0,Winter,17,42.0,2.663397376057568,0.9206349206349208,4.280742182704864,0.9400624141648548,34.436388888888885,135.14,301.0,8.8,0.4497499003868794,2744,False,False
550.0,2019.0,Winter,11,20.0,2.025326220770068,0.7999999999999999,3.338082006953341,0.8446266372619724,34.03805555555555,131.70083333333332,315.0,9.8,3.110951984571743e-06,35550,False,False
59.0,2019.0,Winter,0,0.0,,,,,34.72,137.12166666666667,202.0,8.8,0.4640774576398907,2359,False,False
598.0,2019.0,Winter,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,33.78333333333333,131.32527777777779,316.0,8.0,2.08693947347891e-06,35598,False,False
61.0,2019.0,Winter,2,29.0,0.149994923610415,0.0665873959571936,0.2969742043733701,0.2163969324512646,34.75,137.3,202.0,11.2,1.104548288568557,2361,False,False
9.0,2019.0,Winter,9,146.0,0.5915250154044343,0.2280915744042035,1.605263137173068,0.2692146362760801,35.53722222222222,140.0225,100.0,9.9,0.4778553138512997,129,False,False
11.0,2020.0,Winter,6,456.0,0.1616162552322995,0.051775546321945,0.8166608202838512,0.0901997494685649,34.88638888888889,136.66666666666666,201.0,8.3,0.46373887583859613,2411,False,False
12.0,2020.0,Winter,10,249.0,0.922061006759532,0.383122852857212,1.6311874643763111,0.4004460072138217,35.608333333333334,139.8983333333333,100.0,8.2,0.47768825343837323,1212,False,False
143.0,2020.0,Winter,5,45.0,1.6094379124341005,0.7999999999999999,1.0507892440554525,1.0000000000000002,34.60333333333333,134.61388888888888,305.0,9.0,1.082385399248306e-06,28143,False,False
15.0,2020.0,Winter,7,9.0,1.831020481113516,0.8148148148148149,2.730717679880512,0.9409583900892994,35.551111111111105,139.9088888888889,100.0,6.9,0.4778209472003837,1215,False,False
18.0,2020.0,Winter,17,58.0,2.161265974499033,0.8043995243757431,3.940456733031911,0.7628320609999745,35.559999999999995,139.82444444444445,100.0,7.0,0.4778031123314523,1318,False,False
181.0,2020.0,Winter,3,27.0,1.0986122886681096,0.6666666666666667,0.6068261510845583,0.9999999999999998,34.282222222222224,134.3538888888889,306.0,9.1,1.050338266185614e-06,37181,False,False
2.0,2020.0,Winter,23,271.0,2.256948913039301,0.8432347054097847,3.927085573052044,0.719806434843157,35.64388888888889,139.9933333333333,100.0,10.8,0.47760326398872804,122,False,False
23.0,2020.0,Winter,5,1542.0,0.2254138158949155,0.0807523370696166,0.5448970993163359,0.1400574785478997,34.656666666666666,135.275,301.0,8.0,1.0330380410700952,2823,False,False
254.0,2020.0,Winter,3,27.0,1.0986122886681096,0.6666666666666667,0.6068261510845583,0.9999999999999998,34.11138888888889,133.6275,310.0,8.9,1.2354992871652025e-07,37254,False,False
26.0,2020.0,Winter,19,219.0,1.8521936044538807,0.6877254435895832,3.3400928587404244,0.6290480521278216,35.46416666666667,139.85611111111112,100.0,9.1,0.47802883737174107,1326,False,False
27.0,2020.0,Winter,21,673.0,0.8482938746218984,0.3080880226260627,3.0713731860719395,0.2786295361502476,34.666666666666664,136.60027777777776,201.0,8.7,0.44935052538878156,2427,False,False
274.0,2020.0,Winter,1,44.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,9.1,0.4363776020606364,38274,False,False
313.0,2020.0,Winter,12,162.0,2.3221879428070653,0.8827160493827161,2.1621212209434377,0.934517175124137,34.38666666666666,133.24749999999997,309.0,8.4,3.706497861587365e-07,34313,False,False
328.0,2020.0,Winter,10,170.0,2.087477636242961,0.8489273356401383,1.7524052219559334,0.9065800185167614,34.0,133.17499999999998,310.0,9.2,0.43645341499102913,38328,False,False
35.0,2020.0,Winter,24,82.0,2.4727815786047858,0.8438429506246281,5.219302322079785,0.7780804576032169,35.34805555555556,139.80583333333334,100.0,8.8,0.6980006225924529,1235,False,False
