zettaicode,Summer_1_COD2,Summer_2_COD2,Summer_1_DOC2,Summer_2_DOC2,Summer_1_TN2,Summer_2_TN2,Summer_1_TP2,Summer_2_TP2,Summer_1_DIN2,Summer_2_DIN2,Summer_1_DIP2,Summer_2_DIP2,Summer_1_NH4N2,Summer_2_NH4N2,Summer_1_NO2N2,Summer_2_NO2N2,Summer_1_NO3N2,Summer_2_NO3N2,Summer_1_PO4P2,Summer_2_PO4P2,Summer_1_COD2_pval,Summer_2_COD2_pval,Summer_1_DOC2_pval,Summer_2_DOC2_pval,Summer_1_TN2_pval,Summer_2_TN2_pval,Summer_1_TP2_pval,Summer_2_TP2_pval,Summer_1_DIN2_pval,Summer_2_DIN2_pval,Summer_1_DIP2_pval,Summer_2_DIP2_pval,Summer_1_NH4N2_pval,Summer_2_NH4N2_pval,Summer_1_NO2N2_pval,Summer_2_NO2N2_pval,Summer_1_NO3N2_pval,Summer_2_NO3N2_pval,Summer_1_PO4P2_pval,Summer_2_PO4P2_pval,Summer_1_COD2_n,Summer_2_COD2_n,Summer_1_DOC2_n,Summer_2_DOC2_n,Summer_1_TN2_n,Summer_2_TN2_n,Summer_1_TP2_n,Summer_2_TP2_n,Summer_1_DIN2_n,Summer_2_DIN2_n,Summer_1_DIP2_n,Summer_2_DIP2_n,Summer_1_NH4N2_n,Summer_2_NH4N2_n,Summer_1_NO2N2_n,Summer_2_NO2N2_n,Summer_1_NO3N2_n,Summer_2_NO3N2_n,Summer_1_PO4P2_n,Summer_2_PO4P2_n
00034312,-0.12082997928613314,-0.10082095000612548,0.0876323585003006,-0.2770819053574732,0.08307372920021332,-0.22007359080393107,0.22089774705645035,0.2753563335765304,-0.3414622007549104,-0.2661931257729919,0.1305967033886187,0.19821984739322115,-0.4275142996818333,-0.3475660016563145,0.011721201851516098,0.2594294518693807,-0.09584274785928464,-0.028067085381128953,0.1305967033886187,0.19821984739322115,0.4517345852647011,0.530524220564829,0.58587870034086,0.07945728170616018,0.6055923143748694,0.16678804170847716,0.16516511373150328,0.08142505189230864,0.02889248116160712,0.09251817285656697,0.41572484248185654,0.21410875429501364,0.005303538878610659,0.025973203477923066,0.9420180197574459,0.10142844273683146,0.551115622126514,0.8617134620663177,0.41572484248185654,0.21410875429501364,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034313,,,,0.2578636443784414,,,,,,,,,,,,,,,,,,,,0.443945124042959,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
00034332,0.13581313105560375,-0.006171733686309598,0.15352252321463572,-0.2770819053574732,0.13399459285562473,-0.20223626717878315,0.08975859559722872,0.08624723390119492,-0.01784590166628741,-0.206121535340376,-0.010961775228921816,0.20895967745038774,-0.39371226692731104,-0.4036717651178511,0.23445873382348767,0.28202973210465565,0.09582852907866218,0.02919817896564734,-0.010961775228921816,0.20895967745038774,0.397180324415797,0.9694512175654793,0.337901086536979,0.07945728170616018,0.4035901193959437,0.2047807894701171,0.5767828733871944,0.5918383036185655,0.911819026693007,0.19603125800454746,0.9457689642013674,0.18980849585660223,0.010871073310630995,0.008864190228749833,0.14007914228660442,0.07402051982635624,0.5511749717518426,0.8561978098626556,0.9457689642013674,0.18980849585660223,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034344,-0.09918735102281703,-0.1290602464933905,0.0699736947306919,-0.2770819053574732,-0.022830954698262247,-0.19878873646379852,0.39074763991761496,0.42652199891804604,-0.04599230846169636,-0.15754989301897734,0.25522434086503487,0.2447202397405359,-0.3278640857385237,-0.4010223817882553,0.3092386188586943,0.2744835559947398,0.14437482914387487,0.11709772232105328,0.25522434086503487,0.2447202397405359,0.5372397055390983,0.4212791518493325,0.6637600797652139,0.07945728170616018,0.887327381500841,0.21276993759373586,0.011538688188086907,0.005422085518697139,0.775231829813364,0.325225918959882,0.10729028555944674,0.1230569546521986,0.03637914365361588,0.009364225044983,0.04913961178912893,0.08243469414421604,0.3678052464485347,0.4659296237321481,0.10729028555944674,0.1230569546521986,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034352,0.030832857865411938,-0.10259933294945375,0.1057584772782895,-0.2770819053574732,0.005007234277671843,-0.14252464118748492,0.4001426007527078,0.3423181900778213,-0.14851628604080652,-0.1886218897377182,0.0947288165282923,0.14691029012567805,-0.35065208799605774,-0.3679870129864641,0.17407963189967685,0.15965347733362661,0.08878934610313174,0.0661123288662733,0.0947288165282923,0.14691029012567805,0.8482384579880412,0.5232604223762657,0.5104790479073648,0.07945728170616018,0.9752132550255391,0.37404040787932075,0.009535530821812636,0.028467428343691106,0.3540757248509881,0.23758031167336569,0.5557743312360311,0.3593624488016802,0.02459314436100736,0.017926714102018442,0.276365673835514,0.3187252126807113,0.5809212884600267,0.6813044025460664,0.5557743312360311,0.3593624488016802,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034363,-0.05151623552545266,0.16889221660472242,-0.05746805270492595,-0.2770819053574732,-0.17830499768191893,-0.06307224423031611,0.36551420432058795,0.415045706638468,-0.43011890919726076,-0.14372200123028112,0.07429488336437833,0.13438753242869877,-0.45329219873159443,-0.2897487477363807,0.10532818761093465,0.19069305856346486,-0.2733554142659251,0.03457572332973718,0.07429488336437833,0.13438753242869877,0.749062207910669,0.29115078995430316,0.7211737773890329,0.07945728170616018,0.264692692143929,0.6952352632534727,0.018772548413449417,0.006969155784666727,0.005003012337855902,0.3699981475668264,0.6443348370253352,0.4022001099879709,0.0029175789006962226,0.06612698363421078,0.5122106514608016,0.23237339467110665,0.08375416315823812,0.8300713456522727,0.6443348370253352,0.4022001099879709,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034376,-0.03096617118245293,-0.11310608980420472,-0.014094158554857471,-0.2770819053574732,-0.04253620429005391,-0.24594901531470875,0.08643309483112928,0.267541900035105,-0.09697604671143834,-0.33265341419481814,0.045150777495144255,0.16991592199521985,-0.10842736196098131,-0.41381247875643273,0.12441073915198218,-0.1607999687365389,-0.028928615054345894,-0.008261803342918187,0.045150777495144255,0.16991592199521985,0.8475899916164915,0.4813707218012706,0.9303058844834031,0.07945728170616018,0.7917328410755982,0.12112760185492956,0.5910370709050936,0.090815885024886,0.5463949372421072,0.033579397445445885,0.779241008172179,0.2881933213541135,0.4998048078688622,0.007156100070949373,0.43833971529979426,0.315216883102313,0.8575117059492523,0.9591134178834209,0.779241008172179,0.2881933213541135,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034382,0.14800593851824995,0.05581059888972545,-0.05463324155235647,-0.27708190535747323,0.035369522899141095,-0.18611390311355505,0.0794042605693068,0.20179447896589642,-0.13886649461545558,-0.4265093224822403,-0.13918856781104005,-0.019619183498115096,-0.42396616324914055,-0.4296759411117389,-0.018303300243387513,-0.07278786930837516,-0.0010919004072787882,-0.21515866978803008,-0.13918856781104005,-0.019619183498115096,0.3557505777449032,0.7289061448154894,0.7344149578099114,0.07945728170615993,0.8262292660067234,0.24399066224783675,0.6216648223707048,0.2057926881730249,0.3865518699295896,0.005423614671425201,0.38544057897983225,0.9030964546113158,0.0057380603499873175,0.00505305416844698,0.9095681163887985,0.6510837509370244,0.9945940930532748,0.17670613136407354,0.38544057897983225,0.9030964546113158,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034390,0.2843215084065879,-0.24720331767419604,0.13201830175944065,-0.2770819053574732,0.180739764519584,-0.14692712156843332,0.03303653581733785,-0.004292873987537811,-0.33121895278504243,-0.201439226504414,-0.0010285615351308232,-0.06256137833324198,-0.3645203564337074,-0.2628646872773524,0.1350931281014852,0.061987508640860146,-0.04321315572973958,-0.05550343647969143,-0.0010285615351308232,-0.06256137833324198,0.07160340189161397,0.11918171043798166,0.4106229680098828,0.07945728170616018,0.25811693303868083,0.35930679605611987,0.8375322467424631,0.9787486013473736,0.034398725939892676,0.20660890819962072,0.9949076742567092,0.6975861366024879,0.019121819814465774,0.09682431273938512,0.3997110283990841,0.700230266647291,0.7884934518068667,0.7303420632606704,0.9949076742567092,0.6975861366024879,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034391,-0.034817507185934876,-0.2417815718027877,0.03581273849876072,-0.2770819053574732,-0.13590573430835148,-0.23616380421870944,0.1454404134029602,0.18962481723111468,-0.28762244918343266,-0.34640267590884116,-0.3214477624041574,-0.01044364445722511,-0.37813850376025127,-0.46388137012547087,0.05267661236807304,-0.05503379748635359,-0.11414216283297765,-0.05121824476266425,-0.3214477624041574,-0.01044364445722511,0.8289006665786094,0.12776449952913432,0.8240857845722285,0.07945728170616018,0.3968555131009281,0.13713632404392964,0.3642426162018083,0.23504914963610918,0.06823162863135365,0.026509849145138632,0.04042669667884995,0.9483287731613398,0.014782520760134036,0.002251735638456042,0.7435989521857851,0.7325392805188453,0.47733728718410323,0.7504671674577029,0.04042669667884995,0.9483287731613398,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034396,0.02746023084746137,-0.26948663537019385,-0.07697070857202894,0.11610639672450279,0.2517458724551778,-0.0794782078074054,-0.22070987260899672,0.14272230874332506,0.17681289466886918,0.016526215059871667,-0.023796857636809672,0.21583759326934937,-0.16913240639313531,-0.18040313816194958,0.29085390120657706,-0.03859930042150918,0.23347040356048068,0.1887833981929219,-0.023796857636809672,0.21583759326934937,0.8646754111219036,0.08840416758825174,0.6324210164864676,0.4697395681040029,0.11233115624692142,0.6213391766781196,0.16553406698936682,0.3733712838396987,0.26877687651825755,0.9183171055237361,0.882593107514006,0.17531152086933288,0.2904551312074026,0.25901954100185953,0.06505356691545205,0.8106388657948561,0.14180615350744122,0.23717145616626115,0.882593107514006,0.17531152086933288,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034399,0.20916463538759547,-0.060095445444744655,0.061028309371944964,-0.2770819053574732,0.017688259929714647,-0.12668870092264722,0.06552245647033121,0.3950071012589276,-0.07613192914930585,-0.08499162940175824,-0.11208980467048552,0.35706105669232696,-0.3107850731277618,-0.41526633271446256,-0.0014871176698072332,0.09933351197142197,-0.22967926463379643,0.27597567062813383,-0.11208980467048552,0.35706105669232696,0.18936459428321986,0.7089726433360577,0.7046576108110665,0.07945728170616018,0.9125949580392363,0.4299338967473817,0.6839994495382359,0.01059000125147347,0.6361459190983639,0.5972636296228631,0.48534437132386277,0.021921477451532386,0.04795876787020233,0.006936159408715355,0.9926374519524619,0.5366371916599094,0.14857668185649237,0.08071446111820849,0.48534437132386277,0.021921477451532386,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034410,,,,-0.006440746996890022,,,,,,,,,,,,,,,,,,,,0.9850053176675442,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
00034411,0.051910315229647654,-0.044325547902036605,-0.15871701596277046,-0.2770819053574732,0.029990792696832604,-0.1045956901597878,-0.0997976160287423,0.1477825865389614,0.06918743889760753,-0.011054857988851542,0.024545716381759022,0.09423814549851214,-0.3670414116643584,-0.2516323484902906,0.14581749439150624,0.00422673485688075,0.15402939637539292,0.1983774338545976,0.024545716381759022,0.09423814549851214,0.7472054396743623,0.7831780135843412,0.321608992919552,0.07945728170616018,0.852336719268301,0.5151651776614528,0.5347262004869142,0.35648507970846843,0.6673185175604686,0.9453091479897262,0.8789254163282729,0.5578322698914451,0.018246293192567438,0.1124986425390059,0.3629868821983913,0.9790759431096863,0.33628927364212297,0.2137373090145617,0.8789254163282729,0.5578322698914451,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034423,0.07366428598070547,0.05140069596306246,-0.13644684062047455,-0.2770819053574732,-0.10520511267553617,-0.1693641700102654,-0.10206334138890963,0.2181234853366427,-0.38683484035580773,-0.30890187332228153,-0.004618129044615066,0.021581401671095474,-0.40673421859739955,-0.3392288509879783,0.04823959455451256,-0.12794669075243426,-0.1453022752691139,-0.07574953362089841,-0.004618129044615066,0.021581401671095474,0.6471554762702234,0.7496068562911646,0.39496063248829133,0.07945728170616018,0.5127064795548224,0.28978489673252406,0.5254445026508102,0.17067399193593089,0.012473083129175692,0.0493998268797324,0.9771388706711147,0.8934576502633548,0.008314905617826022,0.030026250537484603,0.7645538678549464,0.4253306787459679,0.36470328834062393,0.6378470303511952,0.9771388706711147,0.8934576502633548,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035412,-0.07846398321381527,-0.36557099625715855,-0.3088643922737365,,0.15038587226238204,-0.08956533978915422,0.11309728260837973,0.20780887986316088,0.5364546528546591,0.4394173252040377,0.43284830145183417,0.4488739170105757,0.164579726164683,0.3285794433123667,0.5638802177901796,0.3518338406058766,0.517248737733533,0.2876452109871318,0.43284830145183417,0.4488739170105757,0.6258117670944675,0.018752752832913295,0.04942885836063961,,0.3479811295944474,0.5776069529649545,0.48140508446134,0.19231459670677253,0.00029977961448775025,0.004047440825072218,0.004704067537342648,0.0032428550338896326,0.30382405418501707,0.03594921261433325,0.00012339636340041464,0.024081101014817533,0.0005342327269217743,0.06820882178637168,0.004704067537342648,0.0032428550338896326,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035426,-0.18314815414288815,-0.375966319189406,-0.32944946109804657,,0.05568438651360546,-0.005650330987219023,0.12796271932962872,0.26804115944685014,0.4602161459159175,0.4936912494790893,0.30672965243241396,0.3975070307482823,0.45621561268571703,0.42958861880313576,0.30665557390851395,0.12885312774049637,0.3081503824416775,0.3874736382027497,0.30672965243241396,0.3975070307482823,0.2517203920284781,0.015412809787896989,0.03543194915681149,,0.7294960503407251,0.9720309881892726,0.42527220623868756,0.09019194435563689,0.0024652488415834576,0.001037484850826353,0.051105182881464435,0.010064871508421225,0.002718416928470061,0.0050629700365712625,0.05116416460166731,0.422031074592282,0.04998453587381156,0.01231627855715319,0.051105182881464435,0.010064871508421225,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035433,-0.07073348974208173,-0.26350991324587736,-0.31059255502310773,,-0.10322474885682158,-0.09639713797461169,-0.11121938091570967,0.22858164954666035,0.21998500374129126,0.27139538928250667,0.4113099743345051,0.15940672067019007,0.13942347473020095,0.47727006119051024,0.3168494738047018,-0.006494728200629437,0.1949519749645311,0.13517550594873465,0.4113099743345051,0.15940672067019007,0.6603283065782567,0.09597774670532058,0.04810451042820919,,0.5207176250701613,0.5488039383813702,0.4887612231554877,0.1505804554305609,0.16696317036167804,0.08608560258320076,0.007548779149601638,0.3194835023865698,0.38463123351089806,0.0016035585806316965,0.043547264902995764,0.967853273619083,0.22191241587775326,0.39942101126401086,0.007548779149601638,0.3194835023865698,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035459,-0.1279233590824261,-0.30671531872284163,-0.3626707793634531,,0.06926565773380028,-0.16615068372119254,0.0006755193366636625,0.301864057083755,0.37527661886145525,0.3836563267547113,0.2680383055747798,0.3438707070939889,0.3895268216228461,0.27746732688734566,-0.07850551216647672,0.050755019216573376,0.30943838897558956,0.33222771810167157,0.2680383055747798,0.3438707070939889,0.4254158011152389,0.05111659118828614,0.01978635803217456,,0.666964190831043,0.29916727102965374,0.9966555454848882,0.055097061166926024,0.01561762806047416,0.013278794136833628,0.0901955014882736,0.027709710866968523,0.01182359787100324,0.07902288120340505,0.6256283686652628,0.7526527502400406,0.04898576542130778,0.03382085336426047,0.0901955014882736,0.027709710866968523,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035473,-0.3721882904674602,-0.4153720648801444,-0.3720850803834827,,-0.036882537659730326,-0.12172392402435805,0.26393025655127605,0.14482501092759073,0.2893961024984169,0.2247750381141947,0.502163627434509,0.3411225826126502,0.20333661971836756,0.02643644867703654,0.097573551229602,0.16823288471395687,0.30147879063231176,0.28634902092455455,0.502163627434509,0.3411225826126502,0.016563201266342947,0.0069203941647731975,0.01659561782125034,,0.8189172370139788,0.4483698567125608,0.0954293066825985,0.3662975911031896,0.06647243713173309,0.15768305850152284,0.0008216475595727102,0.02906257106496527,0.20227560217595372,0.8696764331556021,0.5439138459883197,0.2930659339110337,0.05542352277511355,0.06951720197080959,0.0008216475595727102,0.02906257106496527,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035484,-0.2478956092935996,-0.21020133387218568,-0.36755469607288954,,0.037737647726787116,0.0014007467159829132,0.2584521425520383,-0.0035308520385749654,0.2759087934768403,0.4170761696361881,0.36613132161697454,0.36289514901101666,0.27891547955551244,0.3292339497488839,0.13413453226332817,0.26672981849167676,0.17400642906634906,0.23601259149057077,0.36613132161697454,0.36289514901101666,0.11811783875712312,0.18713055718017443,0.01807223218925747,,0.8147913417901497,0.9930650539153595,0.10276842403910602,0.9825202642793815,0.08079095817866501,0.0066705349253715325,0.018558382587299832,0.019704725480555747,0.07740726588609756,0.035559508037863626,0.40309477224013585,0.09183788824243203,0.27657082935466265,0.1373954385155313,0.018558382587299832,0.019704725480555747,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035486,-0.265710719683616,-0.1844037366736016,-0.34153840264960467,,-0.004626004162159258,-0.11153555164191961,0.30032367119500025,0.30866496065053795,0.1734460794357197,0.388918760722504,0.5371226559032526,0.4128174298766439,0.1484539348159308,0.5109550271333655,0.38778512283937866,0.18736337118470292,0.0836123305751065,0.1935537546791115,0.5371226559032526,0.4128174298766439,0.09313295830132874,0.24842813377577924,0.02885443051124999,,0.977099896747483,0.48751865515729903,0.056411623030627994,0.049583562297905205,0.2781445481621376,0.011967726318336487,0.00029363139480499537,0.0073100755648342845,0.35428009130423155,0.0006408845828744588,0.01224042941752788,0.2407826147641638,0.6032483362507117,0.22531041670110033,0.00029363139480499537,0.0073100755648342845,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035487,-0.27783454525942936,-0.44815458686994747,-0.3706325008653649,,-0.01008968582491531,-0.02880503256400673,0.11373759183000731,0.38021453939363575,0.30022268694462784,0.4144859638993368,0.40935991886241346,0.45905656442676773,0.3031861694726174,0.411318639380475,0.3639652727094729,0.15366465627411552,0.18503456922187198,0.29335207874145774,0.40935991886241346,0.45905656442676773,0.07861072583730239,0.0032987118402126583,0.017057556263005525,,0.9500777910229224,0.8581141931414847,0.47891016455548546,0.014200661766983787,0.056498671314721444,0.007053478024950209,0.007867504048058938,0.00253640610813429,0.05398844310916332,0.007547388097900666,0.019319258785485932,0.33744863535711145,0.24678500385904595,0.06267800830060967,0.007867504048058938,0.00253640610813429,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035498,-0.12395493523382194,-0.44318169511431726,-0.3011581908664543,,0.0356290985738592,-0.22642423346363183,0.10344904085233968,0.16928341999129798,0.48373191754041545,0.33660231982226446,0.4852554153240984,0.41920258824993883,0.4436776504380211,0.29513565592769414,0.48611048674857715,0.28320538672601153,0.329833608531555,0.13786133100093628,0.4852554153240984,0.41920258824993883,0.4400324900080911,0.003708413384271173,0.05569636705635796,,0.8249737528322351,0.15457653464801235,0.5198071980319262,0.29001830308840515,0.0013545181392778873,0.031406374307995005,0.0013010519926249995,0.006369711350300422,0.00366564992041373,0.0610245417743262,0.001271870800847457,0.07277268494912839,0.03520550665675553,0.3900321786100084,0.0013010519926249995,0.006369711350300422,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035509,-0.12192770131451239,-0.3539967303716805,-0.3239636607296512,,0.00827415776274339,-0.1642852873821834,-0.10912958820594162,0.27177575870099346,0.35830629561099697,0.457528801543987,0.19071292111964536,0.453843938216877,0.21600105058736938,0.28784671749888263,0.2623221978277127,0.0880642032172516,0.33103893114063904,0.3537640424750122,0.19071292111964536,0.453843938216877,0.44760477595429726,0.02316693593472077,0.03879796999283631,,0.9590523290493378,0.3047019785319462,0.49701529106678494,0.08562926007529861,0.021431612780358385,0.002632907813409891,0.23232384002246986,0.0028790402433928886,0.17497693694016583,0.06800717907451691,0.09754051398413309,0.5840261443237008,0.034502698886682524,0.02326387242378043,0.23232384002246986,0.0028790402433928886,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035512,-0.1132667216763692,-0.3775103761317003,-0.31204760929022185,,-0.022381426851186208,-0.19574867740645754,0.16000268068134313,0.3706042436255281,0.2390716281133048,0.17705529675981385,0.3701050193138917,0.31466095928969723,0.12163686839063949,0.18936561209195102,0.4871148597925248,-0.12793561090769445,0.21222576521773676,0.23671893013503448,0.3701050193138917,0.31466095928969723,0.4807442164156245,0.014962496719238612,0.047011798520301504,,0.8895320242560446,0.21999209915431636,0.3176540385284715,0.017066648793390718,0.13222373209190783,0.2681105607659174,0.0172279626094333,0.04509965343443838,0.44869692404454314,0.23570155959206215,0.0012383366331761346,0.42537110083453256,0.18282205210343924,0.13618817861094282,0.0172279626094333,0.04509965343443838,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035521,-0.21779087915100068,-0.37310592597326,-0.40892638190766994,,-0.08540585997350866,-0.2656680989669385,-0.08177227926107519,-0.06622463174229783,0.20670347490850696,0.03085523518178211,0.46199610613160225,0.3750229394430006,0.16260817372594213,-0.06792782165366737,0.19159706619230546,0.2260502986252828,0.13966384225175688,0.1057802853847005,0.46199610613160225,0.3750229394430006,0.17134322337334892,0.01627732911584965,0.007939915532872148,,0.595471384393218,0.09318742585065559,0.6112722922600339,0.6807917473010261,0.1947437684906596,0.8481296027127607,0.0023594345210916534,0.015693538923055812,0.30973342760577055,0.6730342818728386,0.23012530316826033,0.1552769532369318,0.38380410887265254,0.5103913644894833,0.0023594345210916534,0.015693538923055812,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035522,-0.19442876855468136,-0.5411713195399397,-0.32119987110062964,,-0.10197744529512111,-0.22843599899136113,0.06789985243291743,0.2378173865683597,-0.053559581724344066,0.2912271893745169,0.21819854798221872,0.5048354270314148,-0.005208757575853692,0.18594992172518435,-0.05990793338040356,0.1098220713627964,-0.060235447219878134,0.2724129135768024,0.21819854798221872,0.5048354270314148,0.22317977466272884,0.0002587339527896564,0.04059014474719464,,0.5257949316906897,0.15084783110365801,0.6731614054708333,0.13432637787085286,0.7394500576492529,0.06469413480968127,0.17052322019909238,0.0007624250088378348,0.9742160043676965,0.24441382041241544,0.7098410838776062,0.494272305262373,0.7083244780770444,0.08486905459560647,0.17052322019909238,0.0007624250088378348,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035542,0.007323908937967666,-0.045181024372650314,-0.2849311430821439,,0.25431234620750254,0.02054525937955782,0.2755982913058403,0.1310615144081434,0.30929848710405417,0.5257021847654887,0.44978867936921235,0.3519928729669018,0.38578139597665956,0.3503905109884462,0.44437253547439165,0.22230293725701356,0.14118178324387737,0.3570976158025176,0.44978867936921235,0.3519928729669018,0.9637516678755137,0.7790968090566968,0.07097100498738416,,0.10859494322116255,0.898545590926696,0.0811468655732861,0.41405277073550045,0.049093465410177804,0.0004160252396410687,0.0031730194582564406,0.024012876569304405,0.012735379636381222,0.02470769987440503,0.0036064585394957782,0.16242440468142297,0.3786049566423108,0.021906963259630294,0.0031730194582564406,0.024012876569304405,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035550,-0.3543858440093137,-0.45513858276813757,-0.2850882735251241,,0.0012430364431699446,0.0861926177463053,-0.06968362257342461,0.017925926682278777,0.11574502217874698,0.245161807846776,0.5118635068549361,0.38729362841780524,0.2167252423534022,0.3442657285003135,0.3903184537470491,0.12771605615424336,-0.033250597187741364,-0.049701107123695784,0.5118635068549361,0.38729362841780524,0.02300558626542802,0.002790357711285927,0.07080872298921176,,0.9938458446620677,0.5920738408989441,0.665072045832112,0.9114251649327958,0.47113253586657355,0.12236099320635942,0.0006244003909719215,0.012360294547336203,0.17350008305251857,0.027519607614963144,0.011638175463933982,0.4261725367774327,0.8364937710327469,0.7576323799935757,0.0006244003909719215,0.012360294547336203,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035562,0.044816435395191874,-0.373063096045648,-0.24655325042069498,,0.010737298923214149,0.2941132058279672,0.10419383076478446,0.11073072827919993,0.4627531217669812,0.37680074697384225,0.4670111396416266,0.35111935394246896,0.4716928165840891,0.40567781558942967,0.4954868851232471,0.07842960385605029,0.2447372779251032,0.29141187945142627,0.4670111396416266,0.35111935394246896,0.7808354377809014,0.01629057869358181,0.12018724774889801,,0.9468779178479815,0.06196810402648439,0.5167896810043181,0.4906848755522748,0.002315656284714861,0.015168052648272621,0.002082474492042946,0.02438960925313425,0.0018501972372488202,0.008500982073475416,0.0009879380639643042,0.6259636086149915,0.12303004556405105,0.06451688338743491,0.002082474492042946,0.02438960925313425,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035565,-0.10483906772383002,-0.2835317698076317,-0.24241712206966834,,0.009392782179777638,-0.008791336438646435,-0.06022163778669247,0.3313671652054059,0.3192720253855172,0.2542311520613756,0.1959059243927529,0.3356608205010472,0.3488794714556759,0.16684770679232014,0.2465482480863556,0.1327303985249366,0.19830055732312774,0.18006945302904187,0.1959059243927529,0.3356608205010472,0.514182572494801,0.07242921351406088,0.1267351607195397,,0.9535220730439764,0.9564952499023875,0.7083884025000908,0.03431331782958661,0.04187972880164876,0.10871167788353198,0.2196144398654485,0.03191364413686307,0.02537817240815062,0.2971158277068558,0.12019501012855745,0.4080808709550705,0.21391845797627423,0.259916333907448,0.2196144398654485,0.03191364413686307,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035582,-0.10387383581022056,-0.3339947879563798,-0.26728572914202886,,0.09266196087091172,0.05162011484039535,0.22201236549017203,0.05807069778373509,0.21779205292544737,0.2639773375550493,0.4957104330094795,0.35734360086927025,0.46485243494394746,0.4848832654833907,0.47231355594436186,0.17902773556284146,-0.01040660064851141,0.02693070386792129,0.4957104330094795,0.35734360086927025,0.5180850714412065,0.03282781422234167,0.09113732218183383,,0.5644669862891097,0.7485726280754484,0.16298841918608512,0.7183690418391327,0.1713408583268159,0.09536802854683227,0.0009819194179449147,0.02180951437454212,0.002197968848101024,0.0013139366890313334,0.0018211842817587166,0.26272926935856306,0.9485118068811628,0.8672614331309022,0.0009819194179449147,0.02180951437454212,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00035588,-0.10373034398247102,-0.26714848182264866,-0.2063984864620075,,0.1376153735948891,0.12862972890469715,0.2356652408697426,0.3165185622208088,0.22201731162440977,0.3086868755561042,0.4849073167626392,0.45112125777405204,0.32179763175762144,0.4561428941260631,0.20483468944199162,0.34846514017287833,0.06255900473253233,-0.0420626957881484,0.4849073167626392,0.45112125777405204,0.5186664726870328,0.09130989805978494,0.19541778291625883,,0.39088656785883785,0.42284294724227706,0.13799202360981372,0.0437791693494599,0.16297880663183673,0.04956654331639587,0.0013131005723411558,0.0030736431839625744,0.040196921738327625,0.0027232224479202495,0.19889954108751517,0.02556463755442437,0.6975970658347761,0.7940007620187536,0.0013131005723411558,0.0030736431839625744,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
